4,Here's how Blue Origin's human lander system will carry astronauts to the lunar surface,techcrunch,"Blue Origin was among the companies selected by NASA to develop and build a human lander system for its Artemis missions, which include delivering the next man and first woman to the surface of the Moon in 2024. The Jeff Bezos -founded space company chose to deliver a bid that included a space indu…"
4,LabCorp slapped with shareholder suit over data breaches,techcrunch,The laboratory giant had two security incidents in as many years.
4,"During a pandemic, some companies struggle to provide the community they promise",techcrunch,Achieving a sense of community has been the pursuit of businesses trying to attract the experience-over-items millennials and Gen Z who want their consumerism to have a positive impact on the world.
4,Plantible raises $4.6 million seed round for an egg white replacement that isn't aquafaba,techcrunch,"When California announced a statewide lockdown, Tony Martens and Maurits van de Ven decided to stay put instead of heading home to Amsterdam. So, the co-founders of Plantible bought two trailers and started living at their HQ: a two-acre duckweed farm in San Diego. Plantible uses duckweed, a tiny a…"
4,"Lyft ends electric scooter operations in Oakland, Austin and San Jose",techcrunch,"Lyft, which just had a massive round of layoffs where 982 people lost their jobs and 288 were furloughed, is also pumping the brakes on its scooter operations in a handful of cities. In an email sent to Oakland riders yesterday, Lyft said scooters would no longer be available, effectively immediate…"
3,Over 3.8 Million Americans Filed for Jobless Benefits Last Week as States Struggle With Coronavirus Claims Surge,the-wall-street-journal,Archaic technology hamstrings systems for processing benefits; ‘not really acceptable now’
3,Record Contraction in Eurozone Bodes Ill for Global Economy,the-wall-street-journal,Divergence between the Europe’s north and south signals what could be longer-term stresses
3,Coronavirus Updates: Restaurant Suppliers See Order Pickup; Mortgage Rates Hit New Low,the-wall-street-journal,"Macy’s chief executive said he hopes to reopen all the company’s roughly 775 stores in six weeks. The Nasdaq Composite is on the cusp of recouping all its losses for the year. Follow along for the latest news and insights on the coronavirus's impact on investors, companies and economies."
3,Stock Market Surge Isn’t as Crazy as It Seems,the-wall-street-journal,Those who think the market is missing something because it is up so much are misinterpreting what has driven it to those levels
3,"Coronavirus Pushes Colleges to the Breaking Point, Forcing ‘Hard Choices’ about Education",the-wall-street-journal,Forecasted declines in enrollment and revenue trigger spending cuts and salary freezes; ‘the world order has changed’
3,"Quibi, Jeffrey Katzenberg’s On-the-Go Streaming Bet, Adjusts to Life on the Couch",the-wall-street-journal,"The short-form video service aimed to appeal to people on the move, but launched in April amid the coronavirus pandemic"
2,MTA to Shut New York City Subway Between 1 a.m to 5 a.m. During Coronavirus Pandemic,the-wall-street-journal,Closure will allow train cars to be cleaned every 24 hours
1,Coronavirus Mutations Map the Global Outbreak,the-wall-street-journal,"The pandemic left a genetic trail of clues as it spread, allowing scientists to track the source and path of the virus"
1,Rising U.K. Death Toll From Coronavirus Draws Scrutiny,the-wall-street-journal,Critics link the high death count to a government delay in imposing a lockdown until March 23
3,"Meat Companies Want to Reopen, but Officials Fear New Wave of Coronavirus Infections",the-wall-street-journal,"Agricultural officials say President Trump’s executive order, following weeks of plant shutdowns, will safeguard American food security"
3,Live updates: Fauci confirms ramped-up coronavirus vaccine effort; U.S. unemployment claims rise by 3.8 million,the-washington-post,Grim economic news comes amid a tense debate about when to reopen certain parts of the economy.
3,"If you’re trying to decide what food to grow yourself, here are 8 places to start",the-washington-post,UNEARTHED | Choose projects that have high success rates and cost less than the store-bought versions.
8,Biden denies sexually assaulting staff assistant,bbc-news,"The US Democratic candidate says an alleged assault nearly 30 years ago ""never happened""."
7,Coronavirus updates: One million coronavirus recoveries recorded,bbc-news,The number of people known to have had the virus and recovered passes an encouraging milestone.
1,What's behind Trump's new strategy on China?,bbc-news,Tensions between US and China are longstanding but the virus and a US election have amplified the war of words.
2,Baltimore to use planes to patrol city from the sky,bbc-news,"The aerial surveillance programme in Baltimore, Maryland, goes ahead following a court battle."
2,"Coronavirus: Three continents, four lives, one day",bbc-news,"The stories of people who died on one day, from an exile who returned home to a disaster survivor."
2,Newspaper wins first round in Meghan privacy case,bbc-news,The Duchess of Sussex is suing for breach of privacy after the Mail on Sunday published a letter.
2,"World is too fragile,' says UN secretary general",bbc-news,"António Guterres tells the BBC he has been ""shocked but not surprised"" by the coronavirus response."
2,Armed lockdown protesters in Michigan statehouse,bbc-news,Several senators reportedly wore bulletproof vests as armed demonstrators looked on from the gallery.
2,US intelligence debunks manmade coronavirus theory,bbc-news,"US intelligence debunk claims Covid-19 was manmade, but the president suggests it came from a lab."
2,Social-distancing at airports is 'impossible',bbc-news,"Heathrow Airport boss warns that social-distancing at airports is ""physically impossible""."
6,Premier League clubs discuss 'tentative moves forward' in plans to resume season,bbc-sport,"Premier League clubs discuss ""the first tentative moves forward"" in plans to resume the 2019-20 season."
6,Talks begin for Joshua v Fury bout,bbc-sport,A historic fight between Anthony Joshua and Tyson Fury moves a step closer as the parties involved begin talks with interested venues.
6,Formula 1 to create 'isolated environment',bbc-sport,Formula 1 plans to create an isolated environment for competitors when it starts racing again in July.
6,Premier League: Who produced the greatest relegation escape?,bbc-sport,We take a look back at who pulled off the Premier League's best survival acts.
6,Australia replace India at top of world Test rankings,bbc-sport,"Australia return to the top of the Test rankings for the first time in four years, replacing India, who slip to third."
6,Coronavirus and sport - meetings to discuss sport restart,bbc-sport,Friday's news on how the coronavirus pandemic is affecting sport.
6,Kiki Bertens on winning virtual Madrid Open WTA title on the PlayStation 4,bbc-sport,Madrid Open virtual champion Kiki Bertens says her hands were hurting because she practised so much before 'defending' her title in a PlayStation battle between the world's leading stars.
6,Duplantis to pole-vault in 'garden' event,bbc-sport,World record holder Armand Duplantis will take on Sam Kendricks and Renaud Lavillenie in a live-streamed pole vault contest on Sunday.
6,Can you name every goal of the month winner in Premier League era?,bbc-sport,"There's no football, so why not test yourself and try to name every BBC goal of the month winner in the Premier League era?"
2,"In quest for vaccine, US makes 'big bet' on company with unproven technology",cnn,"The FDA green-lit Moderna's product for trial, making it the first vaccine candidate to advance to the first phase of a clinical study, in which an as-yet unapproved vaccine is injected into the arms of a small group of 45 human volunteers. Established in 2010, Moderna, has never brought a product to market, or gotten any of its nine or so vaccine candidates approved for use by the FDA. It has also never brought a product to the third and final phase of a clinical trial."
2,US coronavirus update: Some states have partially reopened - CNN,cnn,The coronavirus pandemic has impacted nearly every facet of American life. Follow here for the latest news.
3,Stocks close out April with their best monthly gains since 1987 - CNN,cnn,Here's what's moving markets today.
2,Expert report predicts up to two more years of pandemic misery,cnn,"Covid-19 is not going away, a  new report on the coronavirus pandemic says. The report from CIDRAP predicts 18 months to two more years of Covid-19 cases and deaths."
2,Here's what Dr. Anthony Fauci is concerned about as states reopen - CNN Video,cnn,CNN's Anderson Cooper and Dr. Sanjay Gupta speak to Dr. Anthony Fauci about his concerns over states starting to reopen amid the coronavirus pandemic.
2,Biden denies sexual assault allegation: 'This never happened',cnn,"Joe Biden released a statement Friday denying a former aide's claims he sexually assaulted her 27 years ago, saying of Tara Reade's allegation: ""This never happened."""
2,Tracking Covid-19 cases in the US,cnn,Track the spread of coronavirus in the United States with maps and updates on cases and deaths.
6,"Michael Jordan was offered $100 million to appear at an event for two hours. He said no, his agent says",cnn,"NBA superstar Michael Jordan may have retired years ago, but his off-court appeal remains as strong as ever."
1,Canada bans assault-style weapons after its worst ever mass murder,cnn,"Assault-style weapons are banned in Canada effective immediately, the country's prime minister said Friday. The move comes less than two weeks after Canada's deadliest rampage in modern history."
5,Parks and Recreation creator Mike Schur breaks down the uplifting reunion special,entertainment-weekly,"""What was abundantly clear based on this experience is that the bat signal can go up for this group of people and they will answer the call,"" says Schur of the special, which raises money for Feeding America’s COVID-19 Response Fund."
5,"This week’s best in late-night: Brad Pitt impersonates Dr. Fauci, Dave Grohl surprises a nurse, and more",entertainment-weekly,"Heather Gardner, host of EW's 'Last Night's Late Night,' shares her favorite moments from the past week and the unexpected joys of these 'safer at home' shows."
5,<em>The Office</em> boss Greg Daniels built his preferred afterlife with Amazon's <em>Upload</em>,entertainment-weekly,Daniels and stars Robbie Amell and Andy Allo talk to EW about their futuristic new series.
5,What to Watch this Weekend: <em>Westworld</em> shuts down for now with season 3 finale,entertainment-weekly,"Plus, Ryan Murphy goes 'Hollywood' on Netflix, Greg Daniels' 'Upload' comes online, and 'Rick and Morty' kicks off the back half of season 4."
5,"Drake drops new mixtape <em>Dark Lane Demo Tapes</em>, announces sixth studio album",entertainment-weekly,The album is set to be released in summer 2020.
5,<em>Harley Quinn</em> pokes fun at fanboys in exclusive clip,entertainment-weekly,"The new episode of 'Harley Quinn,' which hits the DC Universe platform this Friday, focuses entirely on Batman for a change. In this exclusive clip, the show pokes a little fun at fanboys too."
5,See <em>True Blood</em>'s Sam Trammell as murder suspect in exclusive trailer for <em>Reckoning</em> on Netflix,entertainment-weekly,A high school girl's death sets off a murder investigation that puts two men (played by Sam Trammell ('True Blood' and Aden Young) at the center. EW has the exclusive trailer for the series premiering on Netflix Friday.
6,Sources -- Titans declining fifth-year option for Corey Davis,espn,"Corey Davis, who has 142 catches for 1,867 yards and six TDs with the Titans since being drafted No. 5 overall in 2016, will not have his fifth-year option picked up by the team, sources told ESPN."
6,Sean Payton: Saints beat Panthers to punch for unsung QB late in draft,espn,Sean Payton detailed in an interview with The Athletic how the Saints swooped in and picked quarterback/flex player Tommy Stevens before he had the chance to sign with Carolina as an undrafted free agent.
6,"Adidas files suit against Brian Bowen II's father, 2 others",espn,"Adidas has filed cross-claims against former five-star recruit Brian Bowen II's father, one of its former grassroots consultants and a financial advisor."
6,Giannis Antetokounmpo's on 'Last Dance' - Chasing greatness a life mission,espn,"Giannis Antetokounmpo was up until the wee hours Wednesday night asking his Twitter followers, ""What was your biggest takeaway from the Jordan Documentary thus far?"" After receiving 3.9 million comments on the status, he shared his response."
6,"Sudden vanishing of sports due to coronavirus will cost at least $12 billion, analysis says",espn,"The meltdown is historic, touching every sector of the $100 billion U.S. sports industry and imposing economic losses greater than those in the country's pandemic epicenter, New York City."
6,Will Ferrell sits in for Greg Olsen on Seahawks' video conference,espn,"With NFL facilities shut down due to the coronavirus pandemic, the Seattle Seahawks are holding video conferences in lieu of in-person meetings that would normally take place at the Virginia Mason Athletic Center."
6,Ranking the five best in-draft trades of the 2020 NFL draft - Why the Vikings were winners,espn,Which trades generated the most value for one team over the other? Here's how Minnesota came out on top.
5,Worst Reviewed Movies of 2020 - IGN,ign,"IGN's worst-reviewed movies of 2020 (so far) is an unfortunate list, because nobody sets out to make a bad movie (as far as we know), but sometimes a project just doesn't come together. So let's have a look at the films released (both theatrically and streaming) so far this year that were scored the worst of the worst by IGN's critics.<br><br>

But first, a few notes: IGN rates its movies on a scale of 0-10. All the films cited in this article were or will be released (theatrically or streaming) between January 1st and May 1st. The ""worst reviewed"" movies listed here all scored 5.0 or below. The IGN review scale labels any film scored 5.0 as ""mediocre,"" 4.0 as ""bad,"" 3.0 as ""awful"" and 2.0 as ""painful."""
5,XCOM 2 Heads Up Humble Choice Bundle for May 2020 - IGN,ign,"Jurassic World Evolution, Warhammer 40,000: Gladius - Relics of War and more available now."
5,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated - Welcome to Downtown Bikini Bottom Trailer - IGN,ign,"Downtown Bikini Bottom: once a bustling metropolis, now, a debris-covered crater. 

Get a look at downtown Bikini Bottom in this latest trailer for the upcoming game, available on June 23, 2020 on PC, Xbox One, Nintendo Switch. and PlayStation 4."
5,All May Bugs and Fish in Animal Crossing: New Horizons - IGN,ign,See what you can catch this month in Animal Crossing.
5,The Wonderful 101: Remastered Will Be Released in May - IGN,ign,Non-Kickstarter backers will get the game a little later than those who supported The Wonderful 101's wildly successful crowd-funding campaign.
5,Arcade Spirits - Launch Trailer - IGN,ign,"Take a look at the trailer for the romantic comedy visual novel, Arcade Spirits, set in 20XX where arcades still reign supreme as the ultimate place to play.

In Arcade Spirits, the player's character starts a new job at the Funplex: a popular local arcade with a team of staff who are as eccentric as the customers. 

Arcade Spirits is available now on PlayStation 4, Xbox One, and Nintendo Switch, as well as PC."
5,May Day - How to Complete Rover's Maze - Animal Crossing: New Horizons Wiki Guide - IGN,ign,"This ACNH May Day guide features all the details about the event including the date(s), activities, and any new characters, and rewards that are"
5,"May 2020 Video Game Releases: Minecraft Dungeons, Maneater, and More - IGN",ign,"From Minecraft Dungeons to 2K collections on Switch, these are the biggest games of May 2020"
4,Bandcamp is waiving fees today in support of artists,techcrunch,"Back in March, Bandcamp announced that it was waiving its share of the revenue for a day, in order to support artists whose livelihood have ground to a screeching halt amid the COVID-19 pandemic. The March 20 event pulled in an impressive $4.3 million for artists, amounting to the biggest sales day…"
4,"Tesla shares fall on Elon Musk ""stock price too high"" tweet",techcrunch,"Tesla CEO Elon Musk tweeted Friday that the company’s stock price was “too high” in his opinion, immediately sending shares into a free fall and in possible violation of an agreement reached with the U.S. Securities and Exchange Commission last year. Tesla shares fell nearly 12% i…"
4,"Quarantine creates new opportunities for video makers, according to a Butter Works report",techcrunch,"While global stay-at-home orders have been a blow to most companies, they’ve also created opportunities for businesses helping to keep people entertained. So if you’re a YouTube creator hoping to capture some additional eyeballs while everyone’s stuck at home, online video agency …"
4,Daily Crunch: iPhone sales decline in Q1,techcrunch,"Apple’s earnings show the impact of COVID-19, NVIDIA’s top scientist shares an open source ventilator design and Amazon anticipates big spending in the coming months. Here’s your Daily Crunch for May 1, 2020. 1. iPhone sales are down, ahead of uncertain times for the industry Appl…"
4,Watch how SpaceX's first human spacecraft performed during its key in-flight escape test,techcrunch,"SpaceX is getting ready to launch its first-ever spacecraft with humans on board, the Commercial Crew Demo-2 mission (DM-2) that will take-off from Florida on May 27. There are still a couple things remaining to finish up prior to flight, including a final parachute system test that’s happeni…"
4,Knowde could make billions building the digital marketplace for the $5 trillion chemicals industry,techcrunch,"Ali Amin-Javaheri grew up in the chemicals business. His father had worked for Iran’s state-owned chemical company and when the family fled the country in the nineteen eighties during the Iran-Iraq war, they first settled in Houston where employers welcomed the senior Amin-Jahaveri’s ex…"
4,"Mark Cuban: 'Raising money isn't an accomplishment, it's an obligation'",techcrunch,"Mark Cuban isn’t impressed that you’ve raised money. “If you think the accomplishment is raising money first, we’re probably not gonna get along,” said Cuban in an Extra Crunch Live interview. “If your orientation is ‘I got to raise the money first,’ …"
4,"Grenco Science acquires Stündenglass, a contactless water pipe company founded by ex-Apple employee",techcrunch,"Grenco Science just added a new product to its wide-ranging offering of vaporizers and ancillary products. Stündenglass was founded by Tracey Huston and produced a wild-looking water pipe that uses kinetic motion, water, and opposing airflow to create a unique, contactless experience. The exact ter…"
4,New bill threatens journalists’ ability to protect sources,techcrunch,"Online child exploitation is a horrific crime that requires an effective response, but this bill fails to meet the challenge and creates new problems of its own."
4,"In spite of pandemic (or maybe because of it), cloud infrastructure revenue soars",techcrunch,"It’s fair to say that even before the impact of COVID-19, companies had begun a steady march to the cloud. Maybe it wasn’t fast enough for AWS, as Andy Jassy made clear in his 2019 Re:invent keynote, but it was happening all the same and the steady revenue increases across the cloud inf…"
3,America Wants to Reopen From Coronavirus But Disagrees About How,the-wall-street-journal,Wide differences between—and even within—states play out as officials and businesspeople try to balance medical and economic risks
1,Cruise Ships Set Sail Knowing the Deadly Risk to Passengers and Crew,the-wall-street-journal,A Wall Street Journal investigation found scores of cruise ships that began voyages in early March ferried Covid-19 to the U.S. and ports of call world-wide
7,"Local, Practical, Apolitical: Inside Germany’s Successful Coronavirus Strategy",the-wall-street-journal,"Nation’s 16 states are unsung heroes of the battle; keeping factories open, health-care system prepared"
3,Sustainability Was Corporate America’s Buzzword. This Crisis Changes That.,the-wall-street-journal,"From Unilever to Starbucks to GM, corporations pause some social-responsibility programs or put them on the back burner"
2,"Graduation During Coronavirus: A Little Pomp, Under the Circumstances.",the-wall-street-journal,"Ceremonies at drive-ins, a Jeep parade. High schools get creative for the Class of 2020. ‘We had to come up with something.’"
3,"As Tele-Counseling During Coronavirus Booms, a Therapist Seeks Respite",the-wall-street-journal,Amy Cirbus balances a surge in demand for teletherapy sessions during the pandemic with being ‘present’ for her kids
2,"Hong Kong Protesters, Police Clash Again After Lull Brought by Coronavirus",the-wall-street-journal,"As pandemic shows signs of abating, pro-democracy demonstrators seek to revive mass support"
1,U.S. Probes University of Texas Links to Chinese Lab Scrutinized Over Coronavirus,the-wall-street-journal,"Education Department investigation into foreign financial ties also seeks records of school system’s dealings with Huawei, Zoom CEO"
4,Facebook Warned That It May Lose a Key Seal of Approval for Ad Measurement,the-wall-street-journal,Media rating council says social-media giant could be denied accreditation
3,Elon Musk Tweeted That Tesla’s Stock Was Too High. The Market Agreed.,the-wall-street-journal,"Shares of the car maker fall about 9% after CEO comment, but have risen 66% this year"
2,Live updates: Michigan governor extends stay-at-home order; majority of states ease coronavirus restrictions,the-washington-post,More than half of U.S. governors are relaxing pandemic restrictions while crossing their fingers that the novel coronavirus doesn’t come roaring back.
2,Carolyn Hax Live,the-washington-post,Advice columnist Carolyn Hax takes your questions and tackles your problems.
5,"Snacking menus to pair with movie night, a backyard picnic or a fancy night in",the-washington-post,Snack sets for any stay-at-home occasion.
7,You’ve been working from the couch or the dining table and now you’re in pain. Try these tips.,the-washington-post,"Using laptops at home can hurt our backs, necks, eyes, even our digestive system."
1,Boris Johnson and Carrie Symonds name baby son,bbc-news,"Carrie Symonds says she ""couldn't be happier"" with their baby boy Wilfred Lawrie Nicholas Johnson."
1,Canada navy helicopter crash: Five presumed dead,bbc-news,"A Nato helicopter crashed off a Greek island, and the sixth crew member's body has been found."
1,Kim Jong-un appears in public - state media,bbc-news,"North Korea's Kim Jong-un makes his first public appearance for 20 days, state media report, amid speculation about his health."
6,US Women's equal pay claim dismissed by judge,bbc-sport,"The US women's football team's bid for equal pay is dismissed by a court, with the judge rejecting the players' claims that they were underpaid."
6,Rewind: 2017 World Cup final - England v India,bbc-sport,Follow live text and Test Match Special commentary of the 2017 World Cup final between England and India at Lord's.
6,Bayer Leverkusen confident of Bundesliga resumption in May,bbc-sport,"Bayer Leverkusen are confident the Bundesliga will resume in May, says the club's sporting director Simon Rolfes."
6,World Rugby election: Sir Bill Beaumont beats Agustin Pichot and is re-elected chairman,bbc-sport,Former England captain Sir Bill Beaumont is re-elected as World Rugby chairman for another four years as he beats Agustin Pichot.
6,Karina LeBlanc: 'Holding my baby again was better than a World Cup game',bbc-sport,"Karina LeBlanc was forced to self-isolate from her newborn daughter and explains the ""joy"" she felt when she got to hold her again"
6,"From smoking, drinking & partying to world-title dreams",bbc-sport,"Shannon Courtenay tells BBC Sport how she went from smoking, drinking and partying to world-title ambitions just five years after taking up boxing."
6,European Road Cycling Champs postponed,bbc-sport,The European Road Cycling Championships in Italy this September are postponed by a year because of the coronavirus pandemic.
6,Jason Roy: I still have hunger to regain England Test place,bbc-sport,England batsman Jason Roy says he has not given up hope of playing Test cricket again.
6,Nigel Wood: International Rugby League chief executive to retire at end of 2020,bbc-sport,Nigel Wood is to step down as International Rugby League chief executive at the end of 2020 as he retires after 18 years on the board.
2,Coronavirus is making some people rethink where they want to live,cnn,The coronavirus pandemic is changing the way we talk about life in big cities. And some experts say it could change who chooses to live in them.
2,Another wave of coronavirus will likely hit the US in the fall. Here's why and what we can do to stop it,cnn,"The coronavirus pandemic may have slowed down in many parts of the country because of social distancing efforts but don't plan your parties, vacations or trips to the office just yet. Experts say the virus won't be a thing of the past any time soon."
1,More than half of the country goes into first weekend with loosened coronavirus restrictions,cnn,"For the first time in weeks, residents in some states across the country will be able to return to weekend routines after governors began easing restrictions put in place to combat the coronavirus."
7,Pandemic experts issue sobering warning about future - CNN Video,cnn,"Pandemic experts John Barry and Marc Lipsitch co-authored a new report predicting that the coronavirus pandemic could last up to two more years. They're warning that things could get ""considerably worse than what we've seen so far."""
7,This man came home from the hospital to die. His son found a way to keep him alive,cnn,"When Suryakant ""Suri"" Nathwani returned from hospital, the typically reserved 81-year-old grabbed his son's hand and pleaded to be allowed to die at home. ""He said, 'Please promise me one thing: If I'm going to go, I'm going to go here. Do not take me back there,'"" his son said."
2,Fact check: New White House press secretary makes false claims in first briefing,cnn,"At the first official briefing by a White House press secretary in 417 days, Kayleigh McEnany promised journalists, ""I will never lie to you."" 
McEnany proceeded to say a bunch of things that weren't true."
2,"HHS says 1,000 coronavirus tests will be available as senators return to DC",cnn,"Health and Human Services Secretary Alex Azar announced that 1,000 coronavirus tests will be available as US senators and staff return to Capitol Hill on Monday, after the Capitol physician earlier said testing for members would be limited."
5,Scrubs and Cougar Town actor Sam Lloyd dies at 56,entertainment-weekly,Scrubs' and 'Cougar Town' actor Sam Lloyd has died after being diagnosed with cancer in 2019.
5,"Christopher Meloni to return for <em>Law & Order: SVU</em> season 22 premiere, showrunner says",entertainment-weekly,"Christopher Meloni will return to 'Law and Order: SVU' as Elliot Stabler in the season 22 premiere, according to showrunner Warren Leight."
5,"Friday Five: French Montana's 'Cold,' Thom Yorke's basement piano serenade, and more",entertainment-weekly,The five best songs we heard this week.
5,"Here's everyone who showed up in the <em>Parks and Recreation</em> reunion, and what they're up to",entertainment-weekly,"Parks and Recreation' fans already knew where Leslie Knope and company end up in 2065, but the special reunion episode revealed what everyone is up to under quarantine in 2020."
6,"NFL set to release full 17-week schedule next week, league spokesman says",espn,"The NFL will release its 2020 schedule late next week without any major changes, league spokesman Brian McCarthy confirmed -- including a Sept. 10 opener, the Super Bowl on Feb. 7 and visions of fans in the stands."
6,"General managers concerned older coaches, staff could be exposed if NBA resumes play",espn,"While the NBA continues to mull a resumption of play, general managers are concerned about the coaches and team staffers who might be at high risk if they are exposed to the coronavirus."
6,Judge sides with U.S. Soccer in USWNT's equal pay lawsuit,espn,"A federal judge said members of the U.S. women's national soccer team did not demonstrate a ""triable issue"" that they were paid less than players on the men's team."
6,QB Kellen Mond -- Texas A&M on verge of being elite in 2020,espn,Texas A&M quarterback Kellen Mond believes the Aggies have the makings of a special team in 2020 and could make the kind of leap that LSU did last season.
6,"Bill Belichick, Joe Burrow favorites for top coach, rookie awards",espn,"Caesars Sportsbook has opened the Pats' Bill Belichick as a 7-1 favorite to win Coach of the Year, while No. 1 pick Joe Burrow is favored at 3-1 to win Rookie of the Year."
6,"Tennessee QB Brian Maurer planned suicide in January, seeking treatment",espn,"Tennessee QB Brian Maurer, who says he has struggled with depression and anxiety since the seventh grade, shared that he had planned to kill himself earlier this year. He told ESPN that he decided to share his story to help others battling depression."
5,Inside Xbox May 2020: Where to Watch the First-Look at Xbox Series X Games - IGN,ign,"Don’t miss the first-look at Xbox Series X gameplay during the Inside Xbox May 2020 event by tuning in with us before, during, and after the livestream."
5,Netflix's Extraction - Ending Explained - IGN,ign,"Netflix's new movie, Extraction is jam-packed with all kinds of action-hero goodness, and IGN was lucky enough to host another episode of Watch From Home Theater with the star of the film, Chris Hemsworth, writer/director Joe Russo, and the director of the movie, Sam Hargrave, where they were kind enough to give us some insight into the ending of the film and explained just what it all may or may not have meant."
5,Xbox Series X List of Games - Rumored and Confirmed - Xbox Series X Wiki Guide - IGN,ign,"The Xbox Series X touts a lot of power to support bigger games than its predecessor. Previously known as Project Scarlett, Xbox Series X has more games"
5,The Best Viking Games to Prepare You For Assassin's Creed Valhalla - IGN,ign,"In preparation for Assassin's Creed Valhalla, these are the six best Viking video games you can play."
5,The Best Dell Deals: Extra 10% Off Alienware Gaming Laptops and PCs Coupon Code - IGN,ign,2020 brings fresh new Dell and Alienware deals.
5,Best Nintendo Switch Case 2020: Keep Your Switch Safe and Sound - IGN,ign,"The world can be a scary place for an unprotected Nintendo Switch, so protect your portable console with one of the best cases."
5,Metal Gear Solid's David Hayter Has a New VR Sneaking Mission - IGN,ign,"Phantom: Covert Ops is a new tactical espionage VR stealth game coming to Oculus devices on June 25th, and it features the voice talent of David Hayter, the original Solid Snake/Big Boss. However, Hayter won't be playing the hero this time around. We spoke to him about his new role as General Zhurov, his thoughts on a Metal Gear Solid remake, X-Men in the Marvel Cinematic Universe, his unproduced Black Widow movie, HBO's Watchmen series, and what he's binging during quarantine."
5,How to Get the Missable Bladed Staff - Final Fantasy 7 Remake Wiki Guide - IGN,ign,The Bladed Staff is a very easily miss-able weapon of Aerith&apos;s in FF7 Remake. This page describes how to get the Bladed Staff and why you would want it in
4,"This Week in Apps: Zoom gets busted, TikTok's new record, contact tracing API launches",techcrunch,"This week we continue to look at how the coronavirus outbreak is impacting the world of apps, plus the use of live-streaming apps as fundraising tools and more."
4,"Equity Shot: 1% is the new ""growth""",techcrunch,"Happy Saturday and welcome back to an Equity Shot, a short-form episode of Equity where we drill into one particular topic. There was so much news this week in our main areas of focus — startup funding rounds, new venture funds, that sort of thing — that we had to exclude earnings from …"
4,"Namely, a former high flier, slashes staff as demand for its HR software dries up in the pandemic",techcrunch,"Namely, an eight-and-a-half-year-old, New York-based company that sells payroll, talent management and other HR services to mid-size businesses across the U.S. via subscription software, has let go of upwards of 40 percent of its employees. The cuts are across the board, from high-ranking staffers,…"
4,Otonomo raises $46 million to expand its automotive data marketplace,techcrunch,"New vehicles today can produce a treasure trove of data. Without the proper tools, that data will sit undisturbed, rendering it worthless. A number of companies have sprung up to help automakers manage and use data generated from connected cars. Israeli startup Otonomo is one such player that jumpe…"
4,Introducing the term-sheet grader,techcrunch,"What to do if your term sheet has too many tough terms, and which are the ones to focus on?"
4,Valve drops VR support for macOS,techcrunch,Valve is calling it quits on macOS support for its virtual reality platform. A Valve employee posted an update to the company’s SteamVR forums noting that “SteamVR has ended macOS support so our team can focus on Windows and Linux.” Apple introduced “Metal for VR” back…
4,Indian education startup Byju's is fundraising at a $10B valuation,techcrunch,"Byju’s, an education learning startup in India that has seen a surge in its popularity in recent weeks amid the coronavirus outbreak, is in talks to raise as much as $400 million at a $10 billion valuation, said three people familiar with the matter. The additional capital would be part of the Bang…"
4,"As COVID-19 dries up funding, only drought-resistant cannabis startups will survive",techcrunch,"The COVID-19 crisis is creating an untold amount of uncertainty through every business sector, but for cannabis startups, it’s exacerbating a critical market that was already in decline. TechCrunch spoke to Schwazze CEO Justin Dye following his company’s recent rebrand. He joined the co…"
4,Powerful House committee demands Jeff Bezos testify after 'misleading' statements,techcrunch,"Amazon is in hot water with a powerful congressional committee interested in the company’s potentially anticompetitive business practices. In a bipartisan letter sent Friday to Jeff Bezos, the House Judiciary committee demanded that the Amazon CEO explain discrepancies between his own prior s…"
4,An already struggling smartphone market takes a big hit from COVID-19,techcrunch,"Quarter after quarter, familiar stories have appeared. The smartphone market, once seemingly bulletproof, has suffered. The list of factors is long, and I’ve written about them ad nauseam here, but the CliffsNotes version is: costs are too high, innovation is too incremental and most people already…"
3,Warren Buffett’s Berkshire Hathaway Reports $49.7 Billion Loss in First Quarter,the-wall-street-journal,The selloff in markets hit the company’s vast investments
3,Putting Everything on the Table: A Cleveland Restaurateur Plots a Way Forward,the-wall-street-journal,"Ben Bebenroth had a restaurant, a catering business and a farm focused on local food. Now he is reimagining every aspect of his operation to survive in the pandemic’s aftermath."
3,Coronavirus Masks Are the New Concert T-shirts for Bands,the-wall-street-journal,"Merchandise companies, wounded by canceled tours, are churning out souvenir face coverings for Dave Matthews and Billie Eilish fans"
3,It’s the 50th Anniversary of Humanity’s Favorite Activity: Staring at an LCD,the-wall-street-journal,"Americans invented liquid crystal displays but couldn’t capitalize on them. On the technology’s golden jubilee, it’s time to reflect on the value of R&D."
5,"Tips for Training Your Dog Via Zoom: Sit, Stay, Don’t Lick the Screen",the-wall-street-journal,"Richard Fischhof proves you can teach old dogs—and young coronavirus puppies—new tricks. Yes, even man’s best friend can learn to social distance"
5,"As Museums and Galleries Reopen, Visitors Face New Rules",the-wall-street-journal,Institutions emerging from the coronavirus lockdown are reconfiguring spaces to keep employees and the public safe
5,Build Your Own Supercar...on Your Coffee Table,the-wall-street-journal,"Dan Neil has driven the doors off a Bugatti Chiron supercar. But can he assemble a 3,599-piece Lego Technic version? He taps into his own inner 12-year-old to write this week’s column"
